Date,NVDA,V,LLY,META,TJX,COST,ADP,JNJ
2014-05-09,0.42745739221572876,48.697174072265625,47.73978805541992,56.92769241333008,25.044588088989258,92.45774841308594,53.63334655761719,73.81362915039062
2014-05-12,0.44000881910324097,48.90277099609375,47.78805160522461,59.50355911254883,25.63996696472168,93.35518646240234,54.19667434692383,73.52830505371094
2014-05-13,0.4329042136669159,48.985923767089844,48.68818283081055,59.50355911254883,25.380067825317383,93.17892456054688,54.21729278564453,73.8940658569336
2014-05-14,0.42864149808883667,48.5693359375,48.73683166503906,58.90683364868164,25.40154266357422,92.53192138671875,53.64707946777344,73.78434753417969
2014-05-15,0.4262733459472656,48.01155471801758,47.20417404174805,57.60397720336914,24.967660903930664,91.90504455566406,52.72650909423828,73.65270233154297
2014-05-16,0.42532607913017273,48.557777404785156,47.309600830078125,57.703433990478516,25.15668487548828,92.91770935058594,53.454734802246094,73.57221984863281
2014-05-19,0.4390614330768585,48.68505859375,47.56098937988281,58.88694381713867,25.08794593811035,93.5285415649414,53.61960983276367,73.6161117553711
2014-05-20,0.433946430683136,48.12035369873047,47.56910705566406,58.2404899597168,23.17627716064453,92.53192138671875,53.282989501953125,73.33084106445312
2014-05-21,0.433946430683136,48.6248893737793,47.901580810546875,60.15995788574219,24.314680099487305,92.04165649414062,53.39289474487305,73.9818344116211
2014-05-22,0.43584975600242615,48.455936431884766,48.428680419921875,60.18979263305664,23.829248428344727,92.2104721069336,53.64020538330078,74.3648681640625
2014-05-23,0.43989425897598267,49.08081817626953,48.493568420410156,61.01526641845703,23.691787719726562,92.37921905517578,54.16920471191406,74.3796157836914
2014-05-27,0.4477452337741852,49.64321517944336,48.43678665161133,63.133644104003906,23.481285095214844,91.51924896240234,54.47834777832031,74.25437927246094
2014-05-28,0.45155173540115356,49.48121643066406,48.41245651245117,63.16347885131836,23.326635360717773,91.81660461425781,54.18293380737305,73.87871551513672
2014-05-29,0.4508381485939026,49.682552337646484,48.2259635925293,63.48173141479492,23.391077041625977,91.73624420166016,54.65695571899414,74.21753692626953
2014-05-30,0.45202746987342834,49.71958923339844,48.54221725463867,62.954627990722656,23.391077041625977,93.24722290039062,54.73941421508789,74.73316192626953
2014-06-02,0.4506000876426697,49.41638946533203,48.24216842651367,62.7358283996582,23.25360679626465,92.97396087646484,54.53329086303711,75.2561264038086
2014-06-03,0.44869688153266907,48.907230377197266,48.12863540649414,62.52696990966797,23.29656219482422,92.83735656738281,54.07301712036133,75.46971893310547
2014-06-04,0.44917261600494385,48.93268966674805,48.023223876953125,62.994407653808594,23.855022430419922,93.4803237915039,54.15545654296875,75.63177490234375
2014-06-05,0.45107588171958923,49.115535736083984,48.31516647338867,62.8452262878418,24.06552505493164,94.63766479492188,54.06615447998047,76.029541015625
2014-06-06,0.4527412950992584,49.296051025390625,48.3557014465332,62.158992767333984,24.237361907958984,95.0234375,54.69131088256836,76.00006103515625
2014-06-09,0.4532170295715332,49.198848724365234,48.444915771484375,62.53691482543945,24.151445388793945,94.66179656982422,54.95924377441406,76.029541015625
2014-06-10,0.4555962085723877,49.5853385925293,48.45301818847656,65.4111557006836,24.08271026611328,94.11526489257812,54.54703903198242,76.67772674560547
2014-06-11,0.4615439474582672,49.22199249267578,48.2259635925293,65.42109680175781,23.829248428344727,93.42404174804688,54.28440475463867,76.10320281982422
2014-06-12,0.4643988609313965,49.01138687133789,47.74750518798828,63.939231872558594,23.494171142578125,92.78109741210938,54.083946228027344,75.52129364013672
2014-06-13,0.46487462520599365,48.900291442871094,47.76372528076172,64.14807891845703,23.53713035583496,92.6685562133789,54.47101593017578,75.52129364013672
2014-06-16,0.46344712376594543,48.65729904174805,47.70696258544922,63.83977127075195,23.502761840820312,92.77304077148438,54.36042404174805,75.46234130859375
2014-06-17,0.4665400981903076,48.78919982910156,48.04753494262695,64.04862213134766,23.515653610229492,92.78911590576172,54.06322479248047,75.07937622070312
2014-06-18,0.46606430411338806,48.89104080200195,48.647647857666016,65.24207305908203,23.867908477783203,93.4481430053711,54.332767486572266,75.7275161743164
2014-06-19,0.4553582966327667,48.675811767578125,48.53410339355469,63.988948822021484,23.67889976501465,93.44013214111328,54.229095458984375,76.46412658691406
2014-06-20,0.4503622055053711,48.48371124267578,50.30192565917969,64.14807891845703,23.605863571166992,92.716796875,54.91337203979492,77.53952026367188
2014-06-23,0.4451282322406769,48.47907638549805,50.33436584472656,65.0133285522461,23.54572296142578,92.604248046875,54.7543830871582,77.156494140625
2014-06-24,0.4382288157939911,48.09025955200195,50.18840408325195,65.3614273071289,23.129026412963867,93.4803237915039,54.6438102722168,77.03863525390625
2014-06-25,0.44274911284446716,48.38418960571289,51.088523864746094,67.07203674316406,22.828311920166016,93.4481430053711,54.775123596191406,77.90043640136719
2014-06-26,0.43680131435394287,48.36104965209961,51.1209716796875,66.76373291015625,22.690845489501953,92.94184112548828,54.67835998535156,77.81941986083984
2014-06-27,0.43727725744247437,48.43510437011719,51.16962432861328,67.23116302490234,22.669363021850586,92.82124328613281,54.93409729003906,77.33324432373047
2014-06-30,0.44108378887176514,48.76606369018555,50.41545486450195,66.92285919189453,22.83260726928711,92.55606842041016,54.795867919921875,77.06074523925781
2014-07-01,0.44607990980148315,49.5853385925293,50.683067321777344,67.68865966796875,22.987258911132812,92.78109741210938,55.549232482910156,77.9814682006836
2014-07-02,0.44441458582878113,49.721900939941406,50.845252990722656,66.08743286132812,23.073179244995117,93.03023529052734,55.445556640625,77.9740982055664
2014-07-03,0.4484589695930481,50.1084098815918,51.137203216552734,65.92831420898438,23.111839294433594,93.51245880126953,55.701290130615234,77.64998626708984
2014-07-07,0.4448902904987335,50.16162109375,50.77227020263672,64.93376922607422,22.94430160522461,93.48835754394531,55.597625732421875,78.42340850830078
2014-07-08,0.44132155179977417,49.8191032409668,50.650630950927734,62.417572021484375,23.133319854736328,94.40457916259766,55.61835479736328,77.87098693847656
2014-07-09,0.45464450120925903,50.02739334106445,50.78037643432617,64.61551666259766,23.403963088989258,95.06159973144531,55.61835479736328,78.10670471191406
2014-07-10,0.4522653818130493,49.8838996887207,50.707393646240234,64.51605987548828,23.103252410888672,95.19061279296875,55.39716720581055,77.92992401123047
2014-07-11,0.4532170295715332,50.221797943115234,50.95878982543945,65.9780502319336,23.00444221496582,95.13416290283203,55.38335037231445,77.4142837524414
2014-07-14,0.4589269161224365,51.15448760986328,51.09664535522461,67.52952575683594,22.961488723754883,94.61015319824219,55.52850341796875,77.62052154541016
2014-07-15,0.4608301818370819,51.32806396484375,50.97499084472656,66.80350494384766,23.171981811523438,94.98098754882812,55.52850341796875,76.07372283935547
2014-07-16,0.46035438776016235,51.53404998779297,50.9344596862793,67.29084777832031,22.58774185180664,95.00517272949219,55.63909912109375,75.29296112060547
2014-07-17,0.45916488766670227,50.425453186035156,50.48843765258789,66.04766082763672,22.437389373779297,94.150634765625,55.26585388183594,73.93029022216797
2014-07-18,0.43870460987091064,50.96239471435547,51.46966552734375,68.04669189453125,22.759580612182617,94.9164810180664,56.005401611328125,74.98360443115234
2014-07-21,0.44132155179977417,50.735599517822266,51.6075325012207,69.0213394165039,22.506120681762695,94.35220336914062,55.97084426879883,74.59320831298828
2014-07-22,0.4394184648990631,51.20771789550781,51.672393798828125,68.89205169677734,22.544782638549805,94.76332092285156,56.45467758178711,75.47709655761719
2014-07-23,0.4301397204399109,51.193843841552734,52.10219192504883,70.90103149414062,22.811132431030273,94.7955551147461,56.5583381652832,75.2708511352539
2014-07-24,0.4308537244796753,51.55026626586914,52.19950866699219,74.57090759277344,22.858386993408203,95.23896789550781,56.973045349121094,75.2782211303711
2014-07-25,0.4232405424118042,49.70569610595703,51.72105026245117,74.77974700927734,22.57485580444336,94.76332092285156,57.097450256347656,75.21192169189453
2014-07-28,0.421575129032135,49.578407287597656,51.40480041503906,74.51122283935547,22.61351776123047,94.41667175292969,57.0145263671875,75.21192169189453
2014-07-29,0.423002690076828,49.41178894042969,50.90202331542969,73.30783081054688,22.549081802368164,95.85165405273438,56.58600616455078,75.10142517089844
2014-07-30,0.4301397204399109,49.541385650634766,50.78037643432617,74.27252960205078,23.06028938293457,95.27119445800781,56.77952194213867,75.35188293457031
2014-07-31,0.41634124517440796,48.83549118041992,49.51531982421875,72.25360870361328,22.89274787902832,94.7552490234375,56.198951721191406,73.72406005859375
2014-08-01,0.42086148262023926,49.02064895629883,49.207176208496094,71.96520233154297,22.819721221923828,95.02934265136719,56.3578987121582,73.58409881591797
2014-08-04,0.4199097752571106,49.101654052734375,49.977561950683594,73.10892486572266,23.073179244995117,95.24701690673828,56.12981414794922,73.77558898925781
2014-08-05,0.42014768719673157,48.726715087890625,49.36124038696289,72.29338073730469,22.828311920166016,95.1663818359375,55.62526321411133,73.52516174316406
2014-08-06,0.4196719229221344,48.76143264770508,49.555885314941406,72.07460021972656,23.159099578857422,96.4078598022461,55.542327880859375,74.18074035644531
2014-08-07,0.4153895676136017,48.37955856323242,48.93956756591797,72.7707748413086,22.97867202758789,94.9648666381836,55.34189224243164,73.60618591308594
2014-08-08,0.45202746987342834,48.70820236206055,49.45045471191406,72.66136169433594,23.584392547607422,96.06124114990234,56.06760787963867,74.4532699584961
2014-08-11,0.44964858889579773,48.73596954345703,49.531551361083984,73.03929901123047,23.39536476135254,96.07736206054688,56.21965789794922,74.51219940185547
2014-08-12,0.44964858889579773,48.67117691040039,49.7667121887207,72.43263244628906,23.363039016723633,95.9403076171875,56.1712760925293,74.1218032836914
2014-08-13,0.4522653818130493,49.025943756103516,49.52965545654297,73.36750793457031,22.988100051879883,95.64202880859375,56.67585754394531,74.93938446044922
2014-08-14,0.44726938009262085,49.2786979675293,50.02013397216797,73.89461517333984,23.25529670715332,96.14183807373047,56.94538879394531,75.14564514160156
2014-08-15,0.4529792070388794,48.73842239379883,49.73402786254883,73.22825622558594,22.90190315246582,95.58560943603516,56.86245346069336,74.51956939697266
2014-08-18,0.45916488766670227,49.69609069824219,50.15090560913086,74.18302154541016,23.229440689086914,96.3030776977539,57.53980255126953,75.64653015136719
2014-08-19,0.46286875009536743,49.85375213623047,50.81306838989258,74.87921142578125,25.237783432006836,97.23014831542969,57.66422653198242,75.8380126953125
2014-08-20,0.46000128984451294,50.13200759887695,50.6904296875,74.40182495117188,25.599794387817383,97.47200775146484,57.76099395751953,76.02215576171875
2014-08-21,0.4556998610496521,50.02766799926758,50.706787109375,74.16313171386719,25.38861846923828,98.04435729980469,57.9821662902832,76.74400329589844
2014-08-22,0.4559389352798462,50.10649871826172,50.943851470947266,74.16313171386719,25.582557678222656,97.77832794189453,57.705684661865234,76.45478820800781
2014-08-25,0.45665568113327026,50.09027099609375,51.279014587402344,74.61067199707031,25.41878318786621,97.85894775390625,57.79552459716797,76.55120086669922
2014-08-26,0.46478044986724854,50.25490188598633,51.34440612792969,75.54556274414062,25.64289665222168,97.61711883544922,57.933780670166016,76.70691680908203
2014-08-27,0.4595232605934143,50.34764862060547,51.499717712402344,74.2228012084961,25.660123825073242,97.73802185058594,57.83011245727539,76.5438003540039
2014-08-28,0.46334660053253174,49.76099395751953,51.58964538574219,73.45701599121094,25.75925636291504,97.5203628540039,57.712581634521484,76.34355163574219
2014-08-29,0.46478044986724854,49.2786979675293,51.9575080871582,74.4117660522461,25.69029426574707,97.60904693603516,57.69877624511719,76.9219741821289
2014-09-02,0.46597519516944885,49.79114532470703,52.05558776855469,76.26162719726562,26.048006057739258,97.99598693847656,57.84391403198242,76.64759826660156
2014-09-03,0.4702766537666321,49.83054733276367,52.439796447753906,75.41626739501953,26.01352882385254,97.82669830322266,57.9061279296875,76.94424438476562
2014-09-04,0.4786401391029358,49.682159423828125,52.49701690673828,75.53560638427734,26.241939544677734,100.89010620117188,57.92686080932617,77.00357818603516
2014-09-05,0.47720643877983093,49.67056655883789,52.90574264526367,76.83846282958984,26.35399627685547,102.3895492553711,58.29316329956055,77.43364715576172
2014-09-08,0.47290515899658203,50.032291412353516,53.1346321105957,77.46502685546875,26.0867977142334,102.05901336669922,58.12038040161133,77.15928649902344
2014-09-09,0.4669311046600342,49.686790466308594,52.67686462402344,76.25167083740234,25.737707138061523,101.66401672363281,57.78862762451172,76.97391510009766
2014-09-10,0.46860384941101074,50.28968811035156,52.954795837402344,77.00753021240234,25.729087829589844,101.71239471435547,58.1223030090332,77.85633850097656
2014-09-11,0.4638245701789856,49.84214782714844,53.28178787231445,77.49485778808594,25.935951232910156,101.52693176269531,57.8372688293457,77.53008270263672
2014-09-12,0.4568946063518524,49.63114547729492,53.3553466796875,77.05725860595703,25.810976028442383,101.06745147705078,57.712158203125,77.55231475830078
2014-09-15,0.4506817162036896,49.77027130126953,53.289955139160156,74.1730728149414,25.729087829589844,101.34154510498047,58.018028259277344,77.6561508178711
2014-09-16,0.45737266540527344,50.3870735168457,53.78859329223633,75.66490173339844,25.957504272460938,101.9219741821289,57.98326873779297,78.51634216308594
2014-09-17,0.4576115906238556,49.976654052734375,53.87852096557617,76.01298522949219,25.823898315429688,101.58338928222656,57.941566467285156,78.7462158203125
2014-09-18,0.464541494846344,50.18764877319336,54.434391021728516,76.57987213134766,25.953195571899414,101.96226501464844,58.5255012512207,79.6064224243164
2014-09-19,0.4559389352798462,50.14358139038086,54.38533401489258,77.48490905761719,25.70754051208496,101.97838592529297,58.30999755859375,80.08103942871094
2014-09-22,0.4513986110687256,49.594051361083984,54.01749801635742,76.38096618652344,25.504974365234375,101.43827056884766,57.760826110839844,79.99945831298828
2014-09-23,0.4494869112968445,49.26478576660156,53.911216735839844,77.86283874511719,25.323970794677734,101.18030548095703,57.4271354675293,79.68798828125
2014-09-24,0.45211559534072876,49.716941833496094,54.10740661621094,78.11148071289062,26.01352882385254,102.88129425048828,58.344730377197266,80.56304931640625
2014-09-25,0.4423180818557739,48.8589973449707,53.608768463134766,76.79869079589844,25.55669403076172,101.30122375488281,57.253353118896484,79.42103576660156
2014-09-26,0.4432738125324249,49.14418029785156,53.52701950073242,78.36009979248047,25.823898315429688,101.20448303222656,57.41324996948242,79.42103576660156
2014-09-29,0.44255703687667847,48.910003662109375,53.412574768066406,78.56896209716797,25.772184371948242,101.02713775634766,57.5661735534668,79.0057601928711
2014-09-30,0.4408842921257019,49.47578048706055,53.01201629638672,78.6087417602539,25.500675201416016,101.02713775634766,57.75387191772461,79.0428466796875
2014-10-01,0.43658292293548584,48.69668197631836,53.20001983642578,76.13233184814453,25.5222225189209,100.5757064819336,56.549407958984375,77.34469604492188
2014-10-02,0.4346712827682495,48.62944030761719,52.99565887451172,76.6594467163086,25.836828231811523,101.4060287475586,57.404544830322266,77.010986328125
2014-10-03,0.4356271028518677,49.15578842163086,53.68232345581055,77.0174789428711,26.32383155822754,102.45402526855469,59.26526641845703,77.96017456054688
2014-10-06,0.43299853801727295,49.109413146972656,53.64145278930664,77.1368179321289,25.987672805786133,101.74462127685547,59.00396728515625,77.75993347167969
