Date,BBDC4.SA,CMIG4.SA,PETR4.SA,GOAU4.SA,MRFG3.SA
2014-06-18,13.405827522277832,3.2134740352630615,5.472508907318115,9.333958625793457,6.065413951873779
2014-06-20,13.370794296264648,3.1219069957733154,5.386102199554443,9.223756790161133,5.806888103485107
2014-06-23,13.261804580688477,3.0769877433776855,5.2708916664123535,9.201719284057617,5.747228145599365
2014-06-24,13.386363983154297,3.102903127670288,5.080793380737305,9.306407928466797,5.458871841430664
2014-06-25,12.775238990783691,3.0631659030914307,4.979984760284424,9.069476127624512,5.568249225616455
2014-06-26,12.747990608215332,3.0458903312683105,4.988624572753906,8.876628875732422,5.568249225616455
2014-06-27,12.607860565185547,2.8143813610076904,4.9540629386901855,8.595617294311523,5.856605052947998
2014-06-30,12.47551441192627,3.0412967205047607,4.979984760284424,8.61214828491211,5.926208019256592
2014-07-01,12.463838577270508,2.996072769165039,4.951181411743164,8.617657661437988,5.886434078216553
2014-07-02,12.428804397583008,3.0054938793182373,4.9310197830200195,8.860095977783203,5.796945095062256
2014-07-03,12.642894744873047,3.109132766723633,5.046229839324951,9.130086898803711,5.826775074005127
2014-07-04,12.705172538757324,3.139281749725342,5.040468692779541,9.16314697265625,5.86654806137085
2014-07-07,12.580611228942871,3.1901583671569824,4.988624572753906,9.306407928466797,5.84666109085083
2014-07-08,12.47551441192627,3.2071170806884766,4.991505146026611,9.284370422363281,5.886434078216553
2014-07-10,12.84530258178711,3.401202917098999,5.216165542602539,9.207228660583496,5.886434078216553
2014-07-11,12.927046775817871,3.32771372795105,5.253610134124756,9.196208953857422,5.906321048736572
2014-07-14,13.390256881713867,3.4106252193450928,5.501313209533691,9.41109848022461,5.9659810066223145
2014-07-15,13.510923385620117,3.450195074081421,5.547397136688232,9.59292984008789,6.393542766571045
2014-07-16,13.067176818847656,3.4238147735595703,5.561797142028809,9.422117233276367,6.463146209716797
2014-07-17,13.008790016174316,3.425698757171631,5.6338043212890625,9.212740898132324,6.542692184448242
2014-07-18,13.631590843200684,3.568908214569092,5.9103102684021,9.036417007446289,6.741558074951172
2014-07-21,13.79118537902832,3.6781980991363525,6.031282424926758,8.992339134216309,6.721672058105469
2014-07-22,13.693873405456543,3.753571033477783,6.06296443939209,8.909687042236328,6.93048095703125
2014-07-23,13.70165729522705,3.663123607635498,5.832542896270752,9.003357887268066,6.662012100219727
2014-07-24,13.857357025146484,3.7479183673858643,5.849822521209717,9.245798110961914,6.642125129699707
2014-07-25,13.740583419799805,3.7309587001800537,5.901668548583984,9.240290641784668,6.55263614654541
2014-07-28,13.600451469421387,3.6876206398010254,5.803740501403809,9.278860092163086,6.393542766571045
2014-07-29,13.65884017944336,3.5896356105804443,5.651087760925293,9.196208953857422,6.323939800262451
2014-07-30,13.588774681091309,3.6047091484069824,5.7173333168029785,8.893159866333008,6.622239112854004
2014-07-31,13.471999168395996,3.480344533920288,5.501313209533691,8.893159866333008,6.582466125488281
2014-08-01,13.623806953430176,3.542527198791504,5.472508907318115,8.733367919921875,6.662012100219727
2014-08-04,13.81843376159668,3.653702735900879,5.630925178527832,8.865608215332031,6.582466125488281
2014-08-05,13.662732124328613,3.612246036529541,5.674129486083984,8.766427993774414,6.483033180236816
2014-08-06,13.670516014099121,3.668776512145996,5.849822521209717,8.909687042236328,6.522806167602539
2014-08-07,13.526494979858398,3.6857354640960693,5.803740501403809,8.777448654174805,6.443258762359619
2014-08-08,13.234556198120117,3.646164894104004,5.561797142028809,8.876628875732422,6.662012100219727
2014-08-11,13.60434341430664,3.663123607635498,5.800860404968262,8.760915756225586,6.840991973876953
2014-08-12,13.60434341430664,3.619783639907837,5.6654887199401855,8.744315147399902,6.662012100219727
2014-08-13,13.4758939743042,3.531221628189087,5.38322114944458,8.467597007751465,6.5029191970825195
2014-08-14,13.876821517944336,3.561370372772217,5.357299327850342,8.37351131439209,6.304052829742432
2014-08-15,14.07144546508789,3.665008068084717,5.77781867980957,8.395648956298828,6.2443928718566895
2014-08-18,14.1687593460083,3.619783639907837,5.875747203826904,8.301562309265137,6.035583972930908
2014-08-19,14.596935272216797,3.6179001331329346,6.022643089294434,8.528473854064941,6.2742228507995605
2014-08-20,14.674787521362305,3.6876206398010254,6.152254104614258,8.600419044494629,6.313995838165283
2014-08-21,14.869412422180176,3.7121164798736572,6.134970188140869,8.683435440063477,6.55263614654541
2014-08-22,14.635863304138184,3.665008068084717,6.0255208015441895,8.733246803283691,6.6321821212768555
2014-08-25,15.052360534667969,3.7611083984375,6.348111152648926,8.921414375305176,6.801218032836914
2014-08-26,15.13410472869873,3.548180103302002,6.290506362915039,9.032102584838867,6.93048095703125
2014-08-27,15.535032272338867,3.6047091484069824,6.578532695770264,9.032102584838867,7.258609771728516
2014-08-28,15.57006549835205,3.5632543563842773,6.578532695770264,8.683435440063477,7.546966075897217
2014-08-29,16.013811111450195,3.6273202896118164,6.728307723999023,8.8107271194458,7.546966075897217
2014-09-01,15.846433639526367,3.4577324390411377,6.863680839538574,8.572750091552734,7.407760143280029
2014-09-02,16.17340660095215,3.5519487857818604,7.073939800262451,8.832865715026855,7.397816181182861
2014-09-03,16.208438873291016,3.602825880050659,6.898243427276611,9.00442886352539,7.397816181182861
2014-09-04,15.64791488647461,3.5802133083343506,6.564131259918213,9.22580337524414,7.377930164337158
2014-09-05,15.916500091552734,3.5331058502197266,6.57277250289917,9.015497207641602,7.149233818054199
2014-09-08,15.47275161743164,3.4238147735595703,6.250181674957275,8.755383491516113,6.831048011779785
2014-09-09,15.266449928283691,3.352210760116577,6.1868157386779785,8.53954029083252,6.860877990722656
2014-09-10,14.888875961303711,3.316408634185791,6.0341620445251465,8.356908798217773,6.761445045471191
2014-09-11,14.81881046295166,3.210885763168335,6.109048366546631,8.224081039428711,7.059743881225586
2014-09-12,14.402311325073242,3.139281749725342,5.800860404968262,8.251757621765137,6.900650978088379
2014-09-15,14.888875961303711,3.2184231281280518,5.927591800689697,8.323700904846191,7.019970893859863
2014-09-16,15.266449928283691,3.1939265727996826,6.206976890563965,8.307098388671875,7.159176826477051
2014-09-17,15.344300270080566,2.986651659011841,6.371154308319092,8.384581565856934,7.149233818054199
2014-09-18,15.141889572143555,2.945197343826294,6.132091045379639,8.423320770263672,6.721672058105469
2014-09-19,14.791561126708984,2.9357755184173584,6.022643089294434,8.412251472473145,6.701785087585449
2014-09-22,14.67089557647705,2.899972438812256,5.930472373962402,8.1964111328125,6.532749176025391
2014-09-23,14.550227165222168,2.9301228523254395,5.79797887802124,8.240686416625977,6.7912750244140625
2014-09-24,14.663108825683594,2.8246002197265625,5.826782703399658,8.273892402648926,6.721672058105469
2014-09-25,14.312784194946289,2.8359057903289795,5.714451313018799,8.28495979309082,6.671955108642578
2014-09-26,14.94336986541748,2.8170619010925293,6.031282424926758,8.113395690917969,6.6321821212768555
2014-09-29,13.892391204833984,2.7963345050811768,5.357299327850342,7.914159774780273,6.532749176025391
2014-09-30,13.561527252197266,2.8246002197265625,5.210406303405762,7.831141948699951,6.622239112854004
2014-10-01,13.067176818847656,2.7737228870391846,4.922378063201904,7.786868095397949,6.164846897125244
2014-10-02,13.471999168395996,2.751110792160034,4.9828643798828125,8.013777732849121,6.29410982131958
2014-10-03,13.7522611618042,2.7322680950164795,5.285292625427246,7.99717378616333,6.363712787628174
2014-10-06,14.791561126708984,2.826483964920044,5.872867107391357,8.11893081665039,6.960310935974121
2014-10-07,14.694250106811523,3.052602767944336,6.109048366546631,8.008241653442383,7.12934684753418
2014-10-08,14.56968879699707,3.1524722576141357,6.005360126495361,7.958432674407959,6.980197906494141
2014-10-09,14.853842735290527,3.0752148628234863,6.1061692237854,7.748127460479736,6.920537948608398
2014-10-10,14.110372543334961,3.0620243549346924,5.774937152862549,7.388392448425293,6.483033180236816
2014-10-13,15.243094444274902,3.199579954147339,6.374035835266113,7.537821292877197,6.652069091796875
2014-10-14,15.453290939331055,3.1920430660247803,6.221379280090332,7.725988864898682,6.801218032836914
2014-10-15,14.608614921569824,3.1336288452148438,5.803740501403809,7.659576416015625,6.562579154968262
2014-10-16,14.090909004211426,3.0054938793182373,5.371700286865234,7.504615783691406,6.234449863433838
2014-10-17,14.635863304138184,3.1034798622131348,5.49843168258667,7.55442476272583,6.413430213928223
2014-10-20,14.2894287109375,2.965924024581909,5.161441326141357,7.421597957611084,6.075356960296631
2014-10-21,13.670516014099121,2.8547494411468506,4.867652416229248,7.393928050994873,5.985867977142334
2014-10-22,13.584882736206055,2.845327138900757,4.784125804901123,7.432666778564453,5.8367180824279785
2014-10-23,12.86087417602539,2.7002344131469727,4.467297077178955,7.692783832550049,5.349495887756348
2014-10-24,13.199522972106934,2.856633424758911,4.787006855010986,7.753659725189209,5.528476238250732
2014-10-27,13.055500030517578,2.607903480529785,4.182149887084961,7.454806327819824,5.120800018310547
2014-10-28,13.682195663452148,2.7171928882598877,4.329043865203857,7.432666778564453,5.548361778259277
2014-10-29,13.141135215759277,2.6663169860839844,4.0381364822387695,7.316445350646973,5.279892921447754
2014-10-30,14.032522201538086,2.6493582725524902,4.124544143676758,7.139345169067383,5.498645782470703
2014-10-31,14.526871681213379,2.681391716003418,4.401050090789795,7.416065216064453,6.015697002410889
2014-11-03,14.3400297164917,2.6757380962371826,4.277198791503906,7.382858753204346,5.796945095062256
2014-11-04,14.515193939208984,2.6945817470550537,4.268557548522949,7.659576416015625,5.826775074005127
2014-11-05,14.301105499267578,2.662548542022705,4.147587776184082,7.609767913818359,5.9659810066223145
2014-11-06,13.993597030639648,2.61167049407959,4.049657344818115,7.510148525238037,5.946094036102295
2014-11-07,14.051983833312988,2.477884292602539,4.110143184661865,7.681714057922363,5.767115116119385
2014-11-10,14.125941276550293,2.708843231201172,4.026615142822266,7.55442476272583,5.6477952003479
2014-11-11,14.211577415466309,2.7371015548706055,4.032374858856201,7.377323150634766,5.84666109085083
2014-11-12,14.250503540039062,2.720953941345215,4.064058780670166,7.360721588134766,6.025640964508057
2014-11-13,13.872928619384766,2.6523239612579346,3.9171650409698486,7.194692134857178,5.86654806137085
2014-11-14,13.919637680053711,2.5413057804107666,3.801954984664917,7.283239841461182,5.6477952003479
2014-11-17,13.608238220214844,2.500936269760132,3.629138469696045,6.978848457336426,5.588134765625
2014-11-18,14.219362258911133,2.5433247089385986,3.5859339237213135,6.856704235076904,5.518531799316406
2014-11-19,14.830487251281738,2.533231258392334,3.6809825897216797,6.901122093200684,5.856605052947998
2014-11-21,15.959318161010742,2.674527645111084,4.118783473968506,7.112099647521973,6.383600234985352
2014-11-24,15.702410697937012,2.6543428897857666,4.092860698699951,7.328622341156006,6.214562892913818
2014-11-25,15.928176879882812,2.7956385612487793,4.0755791664123535,7.295311450958252,6.333882808685303
2014-11-26,15.764691352844238,2.7774720191955566,4.0813398361206055,6.951089859008789,6.433316230773926
2014-11-27,15.468860626220703,2.8360085487365723,3.871079921722412,6.995505332946777,6.363712787628174
2014-11-28,15.426041603088379,2.8622493743896484,3.698265552520752,7.162063121795654,6.483033180236816
2014-12-01,14.635863304138184,2.6967315673828125,3.5484907627105713,6.662384510040283,5.975924015045166
2014-12-02,14.41788101196289,2.688657283782959,3.5052871704101562,6.612417221069336,5.458871841430664
2014-12-03,14.577474594116211,2.720953941345215,3.660820245742798,6.706801891326904,5.9958109855651855
2014-12-04,14.266073226928711,2.7108607292175293,3.5340898036956787,6.606866836547852,5.588134765625
2014-12-05,14.581365585327148,2.690675735473633,3.508167028427124,6.634624481201172,5.598079204559326
2014-12-08,13.849574089050293,2.6240651607513428,3.3151895999908447,6.384785175323486,5.339552879333496
2014-12-09,14.172653198242188,2.6846206188201904,3.289266347885132,6.1127400398254395,5.419098854064941
2014-12-10,13.760045051574707,2.595806121826172,3.1337320804595947,6.040562152862549,5.568249225616455
2014-12-11,14.090909004211426,2.6099348068237305,3.061724901199341,5.857346057891846,5.687568187713623
2014-12-12,13.26569652557373,2.5836946964263916,2.934992790222168,5.485363006591797,5.508588790893555
2014-12-15,12.892013549804688,2.5170836448669434,2.6095240116119385,5.3188042640686035,5.299779891967773
2014-12-16,12.958187103271484,2.478732109069824,2.6988117694854736,5.657474517822266,5.21028995513916
2014-12-17,13.592666625976562,2.5453429222106934,2.727614641189575,5.8628997802734375,5.518531799316406
2014-12-18,13.510923385620117,2.49286150932312,2.7564170360565186,5.985043048858643,5.66768217086792
2014-12-19,13.857357025146484,2.450472831726074,2.831303834915161,6.3403706550598145,5.657739162445068
2014-12-22,13.974133491516113,2.5635101795196533,2.9868381023406982,6.06832218170166,5.767115116119385
2014-12-23,13.942994117736816,2.5998430252075195,3.1423728466033936,6.3348188400268555,5.86654806137085
2014-12-26,13.647162437438965,2.6583802700042725,2.9724369049072266,6.107186794281006,6.055470943450928
2014-12-29,13.740583419799805,2.771531343460083,2.9609158039093018,6.279299736022949,6.085300922393799
2014-12-30,13.647162437438965,2.6896538734436035,2.888909339904785,6.19046688079834,6.075356960296631
2015-01-02,13.351329803466797,2.62005877494812,2.6959311962127686,6.007249355316162,5.627909183502197
2015-01-05,13.370794296264648,2.5525100231170654,2.4655098915100098,5.724099636077881,5.200346946716309
2015-01-06,13.810647010803223,2.5299947261810303,2.3848624229431152,6.284849643707275,5.120800018310547
2015-01-07,14.359493255615234,2.5299947261810303,2.4971923828125,6.745663166046143,5.299779891967773
2015-01-08,14.433450698852539,2.5095255374908447,2.658487319946289,6.5180344581604,5.399212837219238
2015-01-09,13.806754112243652,2.4215078353881836,2.7391350269317627,6.1682586669921875,5.478758811950684
2015-01-12,13.561527252197266,2.34167742729187,2.5461575984954834,6.007249355316162,5.299779891967773
2015-01-13,13.60434341430664,2.374427556991577,2.618163824081421,5.868452072143555,5.150629997253418
2015-01-14,13.748368263244629,2.3867104053497314,2.566318988800049,5.663028717041016,4.832444190979004
2015-01-15,13.608238220214844,2.4337899684906006,2.681529998779297,5.729649066925049,5.1605730056762695
2015-01-16,13.740583419799805,2.53613543510437,2.7189736366271973,5.968386650085449,5.349495887756348
2015-01-19,13.452536582946777,2.374427556991577,2.6412057876586914,5.7740678787231445,5.031310081481934
2015-01-20,13.40971851348877,2.3948974609375,2.681529998779297,5.801827430725098,4.96170711517334
2015-01-21,13.736690521240234,2.4071781635284424,2.8514652252197266,5.785171985626221,4.971651077270508
2015-01-22,13.88849925994873,2.4194607734680176,2.946514368057251,5.524226665496826,5.23017692565918
2015-01-23,13.767829895019531,2.3355371952056885,2.874507427215576,5.3299078941345215,4.981594085693359
2015-01-26,13.989704132080078,2.302785634994507,2.831303834915161,5.324356555938721,4.872218132019043
2015-01-27,14.013059616088867,2.3457722663879395,2.9205923080444336,5.2577338218688965,5.041254043579102
2015-01-28,13.72111988067627,2.401038408279419,2.623924493789673,5.168900012969971,4.842388153076172
2015-01-29,13.534278869628906,2.53613543510437,2.4971923828125,5.39653205871582,4.991537094116211
2015-01-30,13.129457473754883,2.437882661819458,2.390623092651367,5.474259376525879,4.941821098327637
2015-02-02,13.26569652557373,2.5545570850372314,2.5317556858062744,5.690788269042969,4.852331161499023
2015-02-03,13.748368263244629,2.503384828567505,2.8716275691986084,5.912867069244385,4.792671203613281
2015-02-04,14.09480094909668,2.4747273921966553,2.886028528213501,5.735202789306641,4.6236348152160645
2015-02-05,13.869035720825195,2.4296951293945312,2.831303834915161,5.796274662017822,4.703182220458984
2015-02-06,13.927423477172852,2.347818374633789,2.626805067062378,5.835139274597168,4.4943718910217285
2015-02-09,14.07144546508789,2.360100030899048,2.7074522972106934,6.062770843505859,4.583861827850342
2015-02-10,13.717228889465332,2.2945988178253174,2.566318988800049,5.674132347106934,4.474485874176025
2015-02-11,13.34743881225586,2.310973882675171,2.615283727645874,5.9461798667907715,4.464541912078857
2015-02-12,13.876821517944336,2.4133195877075195,2.7218539714813232,5.779619216918945,4.384995937347412
2015-02-13,14.246609687805176,2.44811749458313,2.888909339904785,6.057219982147217,4.613691806793213
2015-02-18,14.402311325073242,2.53613543510437,2.891788959503174,6.134947299957275,4.733010768890381
2015-02-19,14.371170997619629,2.5238535404205322,2.7967405319213867,6.057219982147217,4.802615165710449
2015-02-20,14.406203269958496,2.489055633544922,2.7765793800354004,6.134947299957275,4.822501182556152
2015-02-23,14.546333312988281,2.5177128314971924,2.7362544536590576,5.979491233825684,4.911991119384766
2015-02-24,14.705926895141602,2.527947187423706,2.8514652252197266,6.001699447631836,4.991537094116211
2015-02-25,14.787670135498047,2.548417329788208,2.7074522972106934,6.096081733703613,4.971651077270508
2015-02-26,14.81881046295166,2.671231985092163,2.658487319946289,6.179362773895264,4.951764106750488
2015-02-27,14.635863304138184,2.6569032669067383,2.7506566047668457,6.19046688079834,4.812558174133301
2015-03-02,14.437341690063477,2.568885087966919,2.713212490081787,5.912867069244385,4.772785186767578
2015-03-03,14.460699081420898,2.5074777603149414,2.7564170360565186,6.118288516998291,4.6534647941589355
2015-03-04,14.16097354888916,2.444023370742798,2.670008420944214,6.373682022094727,4.424768924713135
